0,1,2,3,4,5,6,7,8,9
9.809888e-06,0.0017166345,0.0004776369,0.0002226849,3.8201038e-06,0.0009402426,0.00022385409,0.99556965,0.000497612,0.00033812437
0.04003602,0.19791426,0.017304856,7.240752e-06,0.012911553,0.0008340829,0.0153083885,0.71522504,1.0370247e-05,0.00044820577
1.5176202e-05,0.00032058774,0.0007581255,0.000110611836,3.6242913e-08,4.767475e-05,2.0373589e-05,0.9986965,3.0698637e-05,2.2740413e-07
0.00049870956,0.020607276,0.9076003,0.00087366713,0.002319969,0.0018759868,7.062612e-06,0.066196784,1.9948131e-05,3.711925e-07
0.007715225,0.008744997,0.0027124188,0.0006385639,3.3384567e-05,0.31087065,0.00026901712,0.6688746,3.1940952e-05,0.0001091702
8.153129e-05,9.667041e-05,0.0003225769,2.7790222e-07,0.00023752055,4.213749e-06,0.02418872,0.9729083,9.692728e-06,0.0021504688
0.01526852,0.5489182,0.33145788,4.0213745e-05,0.0004965922,3.5760193e-05,0.033910666,0.069717884,0.00014646626,7.8457315e-06
0.00011249549,0.0050264504,0.00033241473,2.2515129e-05,0.0005244476,0.42177525,0.00036266018,0.5702169,0.00034178796,0.0012851303
3.1750612e-06,7.667713e-05,0.0003109899,1.1379715e-05,1.3123015e-05,0.0033011418,4.0966137e-05,0.9959459,6.79095e-05,0.00022883312
1.343958e-08,9.421742e-08,6.4744195e-06,0.9999726,1.457107e-07,2.5066981e-06,2.1157468e-06,6.551031e-06,9.5104015e-06,4.2942723e-08
9.6694075e-06,0.00046652037,0.000731752,4.940327e-08,0.0336718,5.8627006e-06,0.0024973538,0.9625096,4.98159e-05,5.7594556e-05
2.8066364e-05,1.9115245e-05,1.9309764e-06,1.8824187e-05,1.17053705e-05,0.00045906528,0.0006008298,0.9988212,3.870983e-05,5.5986e-07
3.047476e-08,2.2769686e-06,2.2671509e-06,1.2080982e-06,6.907897e-08,0.99998736,1.1718511e-07,1.2576618e-06,4.5277875e-06,8.5943907e-07
1.1690679e-06,9.391777e-06,0.00039783542,0.99159735,1.8839742e-06,3.4110675e-05,8.6834356e-05,0.0035332488,0.00033983833,0.003998384
9.1763126e-05,4.03943e-06,0.00018522084,0.97547024,2.05761e-06,1.011978e-05,3.4083669e-06,0.009870939,0.014339365,2.2901391e-05
3.7105021e-06,1.1545818e-06,0.0003393314,0.0019032363,9.253592e-07,9.705374e-06,2.9206241e-05,0.99764687,6.5419285e-05,4.148792e-07
1.8793058e-06,3.6764225e-06,0.0008651834,1.0009303e-06,3.8710245e-05,0.00022129173,1.2322831e-05,0.9988356,1.985734e-06,1.8283035e-05
0.0005995015,8.979457e-05,0.00039953616,2.0533669e-06,0.042405706,1.1454011e-06,0.0010513925,0.9552178,0.00022593695,7.1086383e-06
3.6555302e-05,0.0001493464,0.0029546863,8.273159e-07,0.0064447997,3.411689e-07,0.04238731,0.9479284,2.7344993e-05,7.038388e-05
1.3932245e-05,0.0008188775,0.0010541915,2.3088041e-05,1.4310706e-05,0.00050072634,9.313927e-05,0.9971795,0.00022643973,7.58358e-05
7.6218926e-06,6.472186e-05,0.00020339328,6.4302726e-06,0.0727554,0.0012764281,0.00018026556,0.92431,0.00025226863,0.0009434261
0.00018520527,0.015223402,0.0019037639,2.2443834e-05,1.04539085e-05,0.00030020069,0.0077031115,0.97453654,0.000104267325,1.0642784e-05
4.5114048e-05,0.0031144682,0.057797052,2.5154027e-06,0.00034125522,0.9345237,2.5446543e-05,0.0041463696,1.096459e-06,3.0276858e-06
0.00013540752,3.709745e-05,0.0018296812,1.2405859e-06,5.5038177e-05,1.07605004e-07,0.0026349947,0.99529725,7.759676e-06,1.3801052e-06
0.00029643864,0.0010085432,0.10994726,9.447031e-06,9.530268e-05,0.009951801,0.0016694438,0.8769779,8.273927e-06,3.55205e-05
7.174202e-05,0.0053160028,0.0021750405,6.5009124e-05,8.759045e-07,0.0028783337,0.0001759542,0.9892811,3.2776796e-05,3.130629e-06
1.2412085e-07,3.5278845e-05,1.5118428e-05,0.99611264,8.454739e-08,0.0010648359,1.0973247e-06,0.0027642152,6.334747e-06,2.382283e-07
0.00038829338,0.007465863,0.011220645,0.0002398367,1.4601948e-05,0.00018278907,0.0012858027,0.9779349,0.0009874323,0.00027985973
1.12312634e-07,2.9484564e-08,5.01851e-07,3.218853e-09,0.9998783,5.6292754e-10,1.1712938e-06,0.000119836484,8.158459e-10,2.806421e-08
1.8868173e-05,0.04892414,0.025591077,1.994575e-06,9.692628e-06,9.553753e-05,0.0024052253,0.92292506,1.8971037e-05,9.473852e-06
8.544981e-06,0.0424671,0.19940005,3.1812584e-07,1.2878495e-06,3.4647624e-07,8.8152396e-05,0.75803137,2.1854037e-06,6.3888416e-07
0.00030823698,0.09681496,0.4526506,3.758335e-05,1.51777795e-05,9.247545e-07,0.000323224,0.44984072,6.9985476e-06,1.5456387e-06
8.406402e-06,9.269756e-05,0.0003647967,2.811382e-05,2.018671e-05,0.999057,2.115219e-06,0.0004176898,8.883063e-06,1.2954013e-07
0.00018971656,0.0020749464,0.002256857,3.9246165e-06,5.593456e-05,6.651882e-09,0.027313996,0.9681,9.477142e-07,3.6495242e-06
5.445799e-07,6.7419245e-07,6.310569e-06,5.363034e-08,1.4036224e-05,1.534597e-07,1.3172113e-05,0.9999647,2.7152848e-07,9.533255e-08
6.47989e-06,0.0018197009,0.0013096412,0.9755799,2.4673061e-05,0.00040426248,1.994919e-05,0.020503998,0.0003175327,1.3829778e-05
0.00017158048,0.27452755,0.6842219,0.015648648,0.0074083693,8.445693e-05,0.00037805512,0.005598737,0.00096573005,0.010994932
2.6752295e-08,6.2734434e-06,5.8582894e-09,0.99967575,1.2729749e-06,2.0725309e-05,7.3229984e-08,0.0002563896,2.6969718e-05,1.2530415e-05
5.45596e-06,0.00011466532,0.00019597281,4.6587164e-08,2.2069248e-06,3.5879467e-08,6.526975e-05,0.99960726,3.7770081e-07,8.7102635e-06
0.0011312875,0.13414346,0.14070842,3.7916067e-05,0.002497767,0.0021155942,0.0013224911,0.71780646,2.5884958e-05,0.00021071242
0.00077322725,1.5473277e-06,0.0026315523,1.0794415e-06,1.0538066e-05,0.8159773,0.0002869521,0.18025689,4.0851166e-05,2.0045221e-05
0.0001402592,0.0157993,0.019622086,0.4611266,9.865149e-06,0.014058744,0.00015747974,0.4810686,0.008007734,9.381316e-06
0.00046629237,0.00013088454,4.5957368e-05,2.8067254e-05,0.0012110741,0.00017498208,0.0033478092,0.9941923,6.562216e-05,0.00033699535
1.2179181e-05,0.0011767679,0.001029387,1.2312324e-07,8.772352e-06,1.0015917e-08,3.8887985e-05,0.99771947,1.0772054e-06,1.3349681e-05
6.293611e-06,4.209843e-05,0.000104291146,0.0048839464,2.7896147e-05,0.009160623,0.000111790694,0.979297,0.006358062,8.035531e-06
2.672612e-07,8.962556e-05,2.705567e-06,8.929181e-07,0.0015094681,5.114772e-07,6.9361736e-06,0.99831057,7.788163e-05,1.180042e-06
2.6731584e-06,6.6569532e-06,0.00018517028,1.9043311e-05,4.894606e-07,2.093457e-06,2.1385482e-05,0.99953735,0.00019988256,2.5321908e-05
1.0159489e-06,4.087973e-06,4.8345486e-05,4.062015e-07,4.6800237e-06,1.1656395e-07,7.5173026e-05,0.99986446,1.6848004e-06,5.2114572e-08
0.0026776125,0.004140088,0.3141599,0.00043409746,0.010356273,0.5717145,0.012036772,0.06753064,0.0011491292,0.015800966
6.653586e-06,9.457514e-05,0.0005818767,2.1356723e-06,4.0620707e-05,1.578002e-08,7.30588e-05,0.9991937,4.9362798e-06,2.4028113e-06
1.5288383e-06,0.0011364267,0.06256364,8.115783e-07,3.8077982e-05,7.6232545e-06,0.00025857467,0.93594724,1.0975047e-05,3.5025492e-05
3.4560908e-05,0.00049298216,0.03897441,9.377783e-05,0.00032762284,0.00054446014,0.0006258847,0.9582646,0.0006200651,2.1676995e-05
0.00034113915,0.00013927241,6.950881e-06,1.14090735e-05,0.991501,3.2192234e-05,0.007879871,2.7436317e-05,1.1759074e-07,6.068043e-05
3.0341722e-05,0.0012476194,0.0102664605,0.0001296612,1.105233e-06,2.2321648e-05,0.00019063998,0.98798186,9.8079436e-05,3.1964802e-05
3.875169e-05,0.0014530326,0.00011260206,1.6573907e-06,7.360444e-07,3.6826514e-06,0.0008077074,0.9975782,2.9691967e-06,6.59852e-07
7.1601414e-07,5.6503643e-07,3.049876e-07,0.9984446,5.7210316e-09,2.664919e-06,3.5215464e-06,0.0010814812,0.00046150238,4.5850848e-06
2.7033445e-06,8.601286e-08,0.0014666277,1.3426713e-07,5.0519045e-08,0.99836034,4.8231664e-07,0.00016950318,5.2285987e-08,4.4988138e-08
0.00036703036,0.0024265854,0.4502175,0.14343826,0.033851482,0.28503644,0.0058187367,0.020770507,0.05354,0.004533474
5.4911157e-05,8.931612e-05,0.080073625,0.0004518756,8.384842e-05,8.0979175e-05,0.00042535612,0.8128884,0.10573306,0.00011866478
0.007999809,0.0059639565,0.018626574,6.273815e-06,0.0003015922,0.00053726335,0.00020164791,0.9659832,0.00010083343,0.00027879982
5.3995926e-05,5.3016833e-05,1.6845717e-05,3.0564763e-06,1.1728017e-05,4.3806624e-05,4.171103e-06,0.9997645,4.8711987e-05,1.1937942e-07
6.480871e-07,0.9466601,4.4434102e-05,4.0674124e-05,2.314265e-06,1.5209741e-07,1.2723089e-06,0.053003956,3.373153e-06,0.00024304554
6.0318645e-05,5.359799e-05,0.001267119,0.99081904,0.0026377968,0.001619017,0.00015555722,0.0013540029,0.0016492929,0.0003842731
1.3378951e-07,3.524572e-07,2.435926e-06,2.046277e-08,5.2739113e-05,0.9998357,1.4615709e-07,0.00010809523,5.2022898e-08,2.8887348e-07
3.3136163e-05,0.00016580916,0.05981167,5.074677e-07,2.1963683e-07,0.0005625844,0.00012331437,0.9392866,1.5685171e-05,4.997536e-07
3.299112e-06,0.0003273682,0.00019036361,1.6624698e-07,1.6450993e-05,5.8942625e-08,0.0019397847,0.9974745,4.7124544e-05,8.4922596e-07
1.4255716e-06,0.94728655,0.00022881055,5.0653404e-07,1.3708079e-05,1.7550514e-07,0.00012805055,0.051855464,2.011643e-07,0.00048512005
9.089702e-06,2.8004356e-06,0.00035704073,1.6106557e-07,7.0667267e-07,6.885337e-06,0.0017968517,0.9978218,4.1067356e-06,5.5848585e-07
0.00012864741,0.020981796,0.001443302,0.019696016,4.951798e-05,0.03964915,0.0050420943,0.8484348,0.06366504,0.00090965355
5.565531e-06,0.9283231,0.00083105767,2.940958e-07,3.149226e-05,6.042444e-06,0.00014901954,0.07063653,5.5341206e-07,1.632014e-05
7.873142e-05,1.4619023e-05,1.3467753e-05,5.3975714e-07,0.9994388,5.721581e-07,9.165384e-05,0.00036019465,4.596269e-08,1.3741495e-06
3.616414e-07,1.945481e-06,1.501291e-06,0.9992681,6.9827837e-07,0.00039775646,8.806977e-07,0.00032685156,1.2222696e-06,6.728752e-07
0.00031479364,0.0014736061,0.0013452044,3.5554228e-06,0.002159234,0.96571755,0.023468211,0.005243894,9.788702e-05,0.0001760873
6.2809806e-05,0.11332091,0.009809336,0.0004850241,3.0723784e-06,0.0014561337,0.00017106348,0.8744471,0.00013092536,0.000113604205
1.5407199e-05,3.5078112e-05,0.00018104314,1.415089e-05,0.0007120389,1.9657622e-05,0.022870187,0.9760597,9.916794e-06,8.281908e-05
3.791064e-05,0.00012472906,0.020848973,2.4446595e-05,1.0759087e-06,0.00057889544,0.0008498819,0.97746116,5.491312e-05,1.8045914e-05
1.2193797e-06,0.0007198891,0.003068719,1.3779957e-06,1.073029e-05,0.0001517201,7.5748794e-06,0.99577856,2.923429e-05,0.00023095316
0.00021907572,4.4374978e-05,0.00023687576,2.1154828e-07,5.1564413e-05,8.0854846e-08,0.0005744266,0.99825627,4.0423515e-06,0.00061303703
2.23797e-05,3.4194255e-07,5.1534877e-05,1.9858559e-05,3.7842535e-06,1.8037781e-05,0.00016208523,0.99962354,3.9799263e-05,5.8601636e-05
6.9866874e-06,0.0033915592,0.16953182,1.1163944e-06,0.00011842187,4.7370147e-08,8.552031e-05,0.8267811,5.6290875e-05,2.716893e-05
5.914003e-05,3.3259195e-05,3.730858e-05,0.9122947,2.010642e-05,0.015069056,2.0539248e-05,0.014189806,0.044413295,0.013862764
0.00034248666,0.002049838,0.0016871584,0.0005056875,0.99237764,3.9821567e-05,2.4684356e-05,0.0016027904,2.1865883e-06,0.0013676453
0.0003058896,0.00031436363,0.08191677,0.0074471636,0.01933571,0.0025981418,0.002129685,0.86616796,0.0049609016,0.014823397
4.4100298e-06,0.001452541,0.0011817012,8.09099e-06,0.0006275937,3.404648e-05,5.078942e-05,0.9966227,1.0008868e-06,1.71997e-05
8.2789575e-06,0.00023775076,0.0007597913,3.3538865e-05,1.2043378e-05,6.745966e-05,3.3780547e-05,0.9987098,0.00013420946,3.380367e-06
1.0663626e-06,5.2836e-08,1.3962359e-06,0.99814963,7.698994e-08,5.8907638e-08,2.7241485e-06,0.00033007847,0.0014965904,1.8308818e-05
4.1697487e-05,0.00018226753,5.503664e-05,9.946226e-08,0.9916011,9.5760675e-05,0.001590687,0.0064088795,6.912218e-07,2.3813769e-05
6.7613682e-06,0.98862594,0.0028280395,3.6641566e-06,1.12617545e-05,0.0010967324,2.8885352e-05,0.0019940524,3.5026223e-05,0.0053695682
8.837272e-06,0.00011407528,1.8780095e-07,0.9572102,2.2128793e-06,3.812169e-05,3.5801808e-05,0.0039877915,0.0007823936,0.03782046
3.5978446e-06,4.2737176e-07,4.588954e-05,0.006046056,6.1612474e-07,0.00023217229,1.3707358e-05,0.9929636,0.0006866296,7.3160936e-06
3.2599626e-06,1.7980585e-05,0.0038577006,2.815978e-06,1.17913466e-07,0.000112471935,0.002276001,0.9937245,4.331383e-06,8.057785e-07
0.0016574394,0.003161094,0.33753347,0.6293785,4.444998e-05,3.703824e-06,0.00018230677,0.00092899037,0.021286974,0.0058231335
6.687173e-05,3.9278064e-05,0.00017485752,0.050442956,0.00012218517,0.04250126,0.012024522,0.52982605,0.36283186,0.0019701528
3.117496e-07,4.548694e-06,2.5833145e-07,0.9995321,9.704856e-07,1.0751701e-05,1.2140764e-07,0.0004277643,2.0844811e-06,2.1156853e-05
6.248734e-05,0.0017353484,0.06266221,5.843104e-05,0.004391738,6.2339015e-05,0.10311913,0.8272436,3.4174147e-05,0.0006305253
1.5284157e-05,4.35204e-06,8.033749e-06,2.2478023e-05,2.9678517e-05,1.8362751e-06,0.00046033604,0.9991553,0.00028949478,1.3278397e-05
6.250304e-05,0.0120855905,0.01346416,9.559467e-07,2.2153154e-05,2.16816e-05,0.00015376002,0.97418416,1.4317022e-06,3.605215e-06
6.798162e-05,0.00061030773,0.00040606013,4.4140652e-05,0.0012995262,1.8239181e-05,0.13612637,0.8596199,1.3349822e-05,0.0017941066
2.4947476e-06,0.0006054489,2.4122675e-05,0.9990976,3.1964194e-06,6.649799e-06,4.5226955e-07,0.00025240204,3.7258653e-06,3.985816e-06
0.0001931536,0.0003634335,0.013425782,5.78198e-08,5.2867083e-05,1.9016328e-07,0.00021773644,0.9857431,2.5617212e-06,1.1338552e-06
3.9048835e-05,0.0032318623,0.7390266,0.0025164527,3.4302466e-05,0.11154503,3.94061e-05,0.14183283,0.0016723725,6.2100655e-05
0.00013377608,0.041615833,0.38073775,0.022922747,4.2881868e-05,0.06512414,0.00025228623,0.48841435,3.390304e-05,0.0007223402
4.386486e-06,0.00010337689,0.000774067,5.9438876e-06,0.0015531525,0.0015804648,0.0017157688,0.99423707,2.0721034e-05,5.0446465e-06
6.075909e-06,4.520021e-05,0.00021359266,1.8016803e-05,0.0006017592,2.739631e-07,0.005112656,0.99379,2.8570095e-05,0.000183835
0.00026110426,0.0044333595,0.1839342,0.0009716746,0.00033681816,0.0020168177,4.2481817e-05,0.8067194,0.0003762175,0.0009079532
0.0001240376,0.009363872,0.0050045177,0.6192622,0.0028711695,0.0008842509,0.0008053085,0.27807137,0.079991296,0.0036219088
8.892743e-06,0.00025899307,0.00010366418,1.7467673e-07,4.0662933e-05,0.0010203662,0.00026649114,0.99829787,1.2245066e-06,1.710273e-06
0.0009082604,0.013524945,0.015305417,0.005396845,0.00032337586,4.2267668e-05,5.459097e-05,0.96410966,0.00023689706,9.7749406e-05
3.7587852e-06,0.0031237775,0.000705695,4.7004156e-05,5.018024e-06,1.8652624e-06,6.9344023e-06,0.99603796,3.1372343e-05,3.6552243e-05
0.00018811722,0.007548797,0.0023032818,2.0684125e-05,0.8822716,0.0014182071,0.0007788376,0.104929805,0.00037490155,0.00016585874
5.5911228e-06,0.00047182193,0.18570945,1.5649385e-06,8.2048855e-06,1.2912832e-06,2.4381088e-05,0.81376636,6.5415866e-06,4.7849044e-06
0.00297759,0.009246634,0.056586582,7.278234e-05,8.544279e-05,0.92348176,6.635812e-05,0.00663599,1.4248113e-05,0.0008325988
1.7354939e-06,9.2106806e-05,0.00021890778,0.00052315026,0.0024960733,3.8222985e-05,7.191835e-05,0.9963701,6.968913e-06,0.00018085375
3.645342e-05,0.031055493,0.0072213374,0.00018009932,9.030429e-06,3.0578626e-06,1.0497663e-05,0.9614499,3.2234875e-06,3.0957508e-05
6.7311566e-07,0.0010921658,5.9840357e-05,1.3331727e-05,3.8221016e-05,9.905145e-06,5.1292744e-05,0.99868757,4.5919624e-05,1.0466084e-06
0.0039530317,1.8381961e-05,0.09467635,2.5959262e-05,4.7312107e-05,0.003473261,0.00044108127,0.8963384,0.00089015125,0.000136036
1.8273191e-05,0.9840502,0.0009607061,1.3469675e-06,0.0008649477,4.0197818e-07,1.21237945e-05,0.013680189,0.00011606439,0.00029571165
0.00018620909,0.00044138954,4.3256937e-06,0.0030381193,0.113733724,0.000767488,2.0497646e-05,0.006713853,0.16976196,0.70533246
3.9640203e-05,0.005663692,0.0054469793,1.108101e-06,8.207564e-05,2.3567429e-08,0.030822385,0.9579085,2.8169734e-05,7.353471e-06
8.318451e-05,0.011543488,0.0015025395,1.1922781e-06,0.0004256454,1.9836558e-05,0.0003683503,0.98598456,1.0014364e-05,6.116415e-05
6.979398e-05,0.039000716,0.0005353278,8.265771e-06,1.0568998e-05,0.00021821095,0.0034948066,0.9566182,4.215903e-05,1.9207232e-06
9.044362e-07,3.663634e-06,4.1096644e-07,1.3622578e-06,8.2114815e-07,0.9997507,2.2520584e-07,4.6451503e-05,2.6153648e-07,0.00019528018
0.0006882736,0.24245882,0.00089264376,0.0017819799,0.023128519,0.45749038,0.09433679,0.013137896,0.0010742999,0.16501038
5.238986e-05,4.602058e-05,0.00019912077,3.973674e-05,5.9998572e-05,3.6323363e-05,0.00033754786,0.9990351,5.4445e-05,0.0001392919
3.1890035e-05,0.0009398527,0.3853214,4.669606e-08,1.2464787e-06,1.651076e-05,7.096034e-05,0.6136148,3.2566587e-07,2.9175983e-06
9.595763e-07,1.956549e-05,5.471684e-07,4.8625112e-05,2.4035597e-05,2.0844085e-07,2.3631139e-05,0.9998505,3.0837928e-05,1.0555459e-06
1.1860293e-06,2.9369403e-06,2.9421924e-05,5.3495444e-09,1.0454755e-05,1.9823724e-06,7.886777e-05,0.9998653,1.0204534e-06,8.784874e-06
1.8135306e-06,9.865549e-06,6.536906e-06,0.9815105,1.5308409e-06,0.0003272909,1.5009032e-05,0.007247699,0.0071615158,0.0037182288
0.004624446,0.000277539,0.013625124,1.3813189e-05,0.21192223,3.0773386e-05,1.1563694e-05,0.7514375,1.2695995e-05,0.01804433
4.0483133e-05,0.0005542985,0.002345732,0.538864,0.005475566,0.018253118,0.00013857297,0.4337228,2.3672836e-05,0.0005817475
1.3648578e-07,2.6978903e-06,1.7049475e-08,0.99972683,2.3397655e-07,3.3289346e-06,2.559776e-08,0.00024746615,1.81536e-05,1.0462179e-06
1.4179535e-05,2.147764e-05,1.4315081e-05,3.6727795e-06,0.00013670683,5.2072068e-05,0.00047296143,0.9992495,1.9462717e-05,1.5610482e-05
7.949133e-07,0.00022936765,2.5778894e-05,2.0779471e-07,3.6267982e-05,2.9613215e-08,0.0001783136,0.9995078,8.577883e-07,2.0605892e-05
0.00014465438,0.0016744807,0.00059289625,0.006001801,5.7544745e-05,7.653533e-05,0.0014073135,0.98748034,0.0019454359,0.0006190031
6.3783305e-06,0.00071555213,0.00033779858,0.93079436,0.00017282557,0.016123764,3.9057966e-05,0.04936401,0.00088410644,0.001562224
1.018615e-07,1.663435e-06,2.7280344e-06,1.440389e-08,0.9989968,1.0588077e-08,1.486085e-06,0.0009848715,6.9831443e-09,1.2286328e-05
4.7948095e-07,5.177197e-05,2.0924252e-05,3.2845605e-06,4.851274e-07,2.6143096e-07,6.1113537e-06,0.99991345,2.865801e-06,3.24772e-07
5.0002687e-05,0.00026895528,0.020870857,6.6345086e-07,0.00010677204,8.022337e-07,0.032637518,0.94605976,3.979312e-06,6.3184365e-07
7.124248e-06,5.4848433e-06,0.00076717744,1.7398246e-05,1.5312601e-07,0.00023919271,1.9262536e-06,0.9982835,0.0006588953,1.9169305e-05
3.0766245e-05,0.0041883253,0.0005882872,1.2280101e-07,3.4254634e-07,2.78084e-07,2.2775852e-05,0.99516714,4.740977e-07,1.4863097e-06
0.0009439319,0.008700852,0.27888274,0.001350969,0.42691103,9.343959e-06,0.0005880459,0.17585497,7.2948988e-06,0.10675084
0.00014198809,1.2226475e-06,2.38383e-05,1.1836843e-06,2.3968489e-05,1.4369034e-07,0.0007464781,0.9990263,3.4837914e-05,9.5866035e-08
4.8444855e-07,0.00016630124,1.11002635e-07,3.936774e-07,0.99860483,3.3525454e-09,3.7021086e-06,0.0012237681,1.3167428e-07,2.8921815e-07
3.2093446e-06,0.000100251185,0.005262953,4.1484955e-07,3.04731e-06,1.3188878e-05,0.0021247084,0.99248934,7.3470017e-07,2.2006127e-06
0.00016565544,2.454489e-06,0.00031539958,7.344097e-07,6.764661e-05,9.2518574e-05,4.293981e-06,0.99932134,2.1682625e-07,2.9709137e-05
2.5092899e-05,0.0003355712,0.0008965628,1.4587138e-06,5.110658e-07,8.141295e-07,0.00024115514,0.99845374,2.6827063e-06,4.239884e-05
5.0628445e-05,0.036170784,0.0410306,2.4015084e-05,0.0017722582,9.273826e-05,0.0069855265,0.91356504,0.00025526102,5.319414e-05
3.1836923e-06,0.001894237,0.3353525,4.078693e-06,7.1267505e-06,1.2421208e-08,0.0005402458,0.66182935,1.9591444e-06,0.00036730495
0.5143277,0.28704992,0.0707063,0.029956883,0.00067850924,0.0026183748,0.0011831166,0.06589174,0.004907187,0.022680279
3.3478335e-07,3.366942e-05,2.2983895e-06,6.437922e-09,1.1851585e-05,5.376326e-09,0.0013515524,0.99859065,9.628253e-06,2.479964e-08
1.4453997e-05,7.669658e-05,4.9263457e-05,5.7956646e-07,2.052091e-05,7.404597e-06,5.4386174e-07,0.99981815,1.07982805e-05,1.6465812e-06
5.537458e-05,0.7452233,0.014999191,1.2635887e-06,0.008104178,5.0785405e-07,8.7932436e-05,0.23116276,2.5002005e-06,0.00036301115
5.2291516e-06,0.18918525,0.0033097486,0.0019157621,2.8547274e-05,4.398779e-06,0.00035906275,0.8043737,0.0007592838,5.905111e-05
1.0677286e-05,0.00022166439,7.1296386e-06,0.9141469,4.5805477e-06,1.5056676e-06,2.9179e-06,0.08558085,2.2261485e-05,1.4799598e-06
3.5823662e-06,0.00030699518,0.0006799343,6.044191e-08,1.1140604e-05,3.90738e-06,0.00045281686,0.998539,8.0292864e-07,1.7922981e-06
1.292393e-06,8.446655e-05,1.3216206e-05,1.0530404e-06,0.9983412,1.9009659e-07,0.0001134379,0.0014373836,6.916025e-07,7.0411584e-06
3.5889164e-07,6.0642926e-09,1.874851e-08,0.99896383,7.0715664e-08,8.4251205e-06,2.133053e-07,0.0001480021,0.0008719555,7.0858587e-06
0.0018268969,0.19686922,0.0039017196,4.1221174e-06,0.002756143,1.6985714e-06,0.05948704,0.73283535,0.00020933233,0.0021084712
8.882392e-07,0.0002395238,1.9504956e-05,1.16479406e-07,1.4934438e-06,2.6598972e-08,0.0007249656,0.9989982,1.6207206e-06,1.3693278e-05
1.279693e-05,0.08575595,0.00047002,2.2896274e-05,0.00012220556,1.8613919e-05,0.0010544091,0.9121849,0.00034776193,1.0498916e-05
8.334706e-05,0.8091938,0.052566234,8.7427213e-07,2.1665504e-05,0.007872632,0.006597422,0.12362107,3.8765487e-05,4.1394833e-06
8.189363e-06,3.160159e-05,0.014226734,7.5737895e-05,0.00021559859,0.9787967,7.354877e-06,0.0066079614,9.351449e-06,2.0755288e-05
0.0005715849,0.0023367936,8.7111075e-05,0.00015069354,0.04800566,9.273802e-05,0.0010430292,0.946848,0.00041730574,0.00044712663
0.0015584048,0.03177704,0.09104377,0.00022780502,0.006900086,0.020608526,0.0015186986,0.84538716,0.0009529908,2.5459636e-05
1.1481575e-06,0.00011105711,1.61639e-05,6.891623e-07,1.1844368e-06,8.296217e-08,0.00018743864,0.9994803,0.00016445374,3.7546295e-05
4.2418644e-05,0.00017285536,0.98957765,1.0839022e-05,7.4038044e-06,3.182365e-05,4.6012252e-07,0.010108733,1.8933233e-05,2.8921539e-05
1.0661231e-05,0.0013330233,0.0002556283,1.8990959e-06,4.5815246e-05,5.017523e-08,1.9176723e-06,0.99833316,3.9674164e-06,1.395e-05
0.0012830609,0.00053443643,0.1041424,9.067297e-05,2.3567938e-05,0.058857262,0.006270066,0.82852495,0.00016896233,0.00010462634
0.0019830023,0.013296984,0.2703676,1.950139e-05,0.011270412,7.535357e-07,0.004613407,0.6969034,0.00020247948,0.0013424999
